doc_name,date,auteur,titre,canon,gender,naissance,mort,genre
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-4,1849,chateaubriand françois rene de,memoires d outre tombe,canon,male,1768,1848,mémoires et autobiographie
1972_San-Antonio_Ca-ne-s-invente-pas,1972,san antonio,ca ne s invente pas,non_canon,male,1921,2000,érotisme
1894_Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne,1894,tissot victor,simone histoire d une jeune fille moderne,non_canon,male,1844,1917,
1870_Houssaye-Arsene_Les-Courtisanes-du-monde_Tome-2,1870,houssaye arsene,les courtisanes du monde,non_canon,male,1814,1896,cycles et séries
2000_Beigbeder-Frederic_99-Francs,2000,beigbeder frederic,99 francs,non_canon,male,1965,20--,
1878_Cherbuliez-Victor_L-idee-de-Jean-Teterol,1878,cherbuliez victor,l idee de jean teterol,non_canon,male,1829,1899,
1978_Boileau-Narcejac_Carte-vermeil,1978,boileau narcejac,carte vermeil,non_canon,male,1906,1989,policier
1882_Monnier-Marc_Gian-et-Hans-Le-Dossier-de-Raimbaud,1882,monnier marc,gian et hans le dossier de raimbaud,non_canon,male,1829,1885,nouvelles
1900_Eekhoud-Georges_La-faneuse-d-amour,1900,eekhoud georges,la faneuse d amour,non_canon,male,1854,1927,
2013_Thiery-Danielle_La-petite-fille-de-Marie-Gare,2013,thiery danielle,la petite fille de marie gare,non_canon,female,1947,20--,mémoires et autobiographie
1995_Sarraute-Nathalie_Ici,1995,sarraute nathalie,ici,canon,female,1900,1999,
1861_Goncourt-Edmond-de-Goncourt-Jules-de_Sœur-Philomene,1861,goncourt edmond de goncourt jules de,sœur philomene,canon,male,1822,1896,
1849_Chateaubriand-François-Rene-de_Memoires-d-Outre-Tombe_Tome-5,1849,chateaubriand françois rene de,memoires d outre tombe,canon,male,1768,1848,mémoires et autobiographie
1836_Girardin-Delphine-de_La-canne-de-M-de-Balzac,1836,girardin delphine de,la canne de m de balzac,non_canon,female,1804,1855,
1962_San-Antonio_Menage-tes-meninges,1962,san antonio,menage tes meninges,non_canon,male,1921,2000,érotisme
1962_Simenon-Georges_Maigret-et-les-braves-gens,1962,simenon georges,maigret et les braves gens,canon,male,1903,1989,policier
1878_Lemay-Pamphile_Picounoc-le-maudit,1878,lemay pamphile,picounoc le maudit,non_canon,male,1838,1918,roman d'aventures
1934_Le-Faure-Georges_Le-brigadier-Floridor,1934,le faure georges,le brigadier floridor,non_canon,male,1856,1953,roman d'aventures
1901_Cim-Albert_Contes-et-souvenirs-de-mon-pays,1901,cim albert,contes et souvenirs de mon pays,non_canon,male,1845,1924,nouvelles
1955_Ikor-Roger_Les-eaux-melees,1955,ikor roger,les eaux melees,non_canon,male,1912,1986,roman historique
1891_Dubut-de-Laforest-Jean-Louis_Morphine,1891,dubut de laforest jean louis,morphine,non_canon,male,1891,1891,
2013_Ferrier-Michael_Fukushima-Recit-d-un-desastre,2013,ferrier michael,fukushima recit d un desastre,non_canon,male,1967,unknown,non-fiction
1921_Proust-Marcel_Sodome-et-Gomorrhe,1921,proust marcel,sodome et gomorrhe,canon,male,1871,1922,cycles et séries
1886_Hervilly-Ernest-d-_Le-Chat-du-Neptune,1886,hervilly ernest d ,le chat du neptune,non_canon,male,1839,1911,roman d'aventures
1841_Sand-George_Le-compagnon-du-tour-de-France_tome-2,1841,sand george,le compagnon du tour de france,canon,female,1804,1876,
1996_Darrieussecq-Marie_Truismes,1996,darrieussecq marie,truismes,canon,female,1969,20--,
1937_Delly_Les-heures-de-la-vie,1937,delly,les heures de la vie,non_canon,female,1875,1947,roman sentimental
1895_France-Anatole_Le-Puit-de-Sainte-Claire,1895,france anatole,le puit de sainte claire,canon,male,1844,1924,nouvelles
1959_Queneau-Raymond_Zazie-Dans-Le-Metro,1959,queneau raymond,zazie dans le metro,canon,male,1903,1976,
1912_Lafon-Andre_L-eleve-Gilles,1912,lafon andre,l eleve gilles,non_canon,male,1883,1915,
1912_Mille-Pierre_Louise-et-Barnavaux,1912,mille pierre,louise et barnavaux,non_canon,male,1864,1941,roman d'aventures
1885_Daudet-Ernest_Le-roman-de-Delphine,1885,daudet ernest,le roman de delphine,non_canon,male,1837,1921,
1864_Capendu-Ernest_Le-Marquis-de-Loc-Ronan,1864,capendu ernest,le marquis de loc ronan,non_canon,male,1825,1868,roman d'aventures
1964_San-Antonio_Berurier-au-serail,1964,san antonio,berurier au serail,non_canon,male,1921,2000,érotisme
1985_Jonquet-Thierry_la-bete-et-la-belle,1985,jonquet thierry,la bete et la belle,non_canon,male,1954,2009,policier
1889_Mary-Jules_La-Revanche-de-Roger-la-honte_Tome-II,1889,mary jules,la revanche de roger la honte,non_canon,male,1851,1922,policier
1971_Dhotel-Andre_L-honorable-Monsieur-Jacques,1971,dhotel andre,l honorable monsieur jacques,canon,male,1900,1991,fantastique
1893_Adam-Paul_Le-conte-futur,1893,adam paul,le conte futur,non_canon,male,1862,1920,nouvelles
1895_Arene-Paul_Le-Midi-bouge,1895,arene paul,le midi bouge,non_canon,male,1843,1896,nouvelles
1897_Loti-Pierre_Ramuntcho,1897,loti pierre,ramuntcho,canon,male,1850,1923,
1898_Dondel-Du-Faouedic-Noemie_Voyages-loin-de-ma-chambre_tome-1,1898,dondel du faouedic noemie,voyages loin de ma chambre,non_canon,female,1834,1915,mémoires et autobiographie
1897_Montoya-Gabriel_Le-Roman-Comique-du-Chat-Noir,1897,montoya gabriel,le roman comique du chat noir,non_canon,male,1868,1914,
1998_Houellebecq-Michel_Les-particules-elementaires,1998,houellebecq michel,les particules elementaires,canon,male,1956,20--,
1886_Mary-Jules_Roger-la-honte,1886,mary jules,roger la honte,non_canon,male,1851,1922,policier
1879_Cadol-Edouard_La-Grande-Vie-La-Preferee,1879,cadol edouard,la grande vie la preferee,non_canon,male,1831,1898,nouvelles
1971_Tournier-Michel_Vendredi-ou-la-vie-sauvage,1971,tournier michel,vendredi ou la vie sauvage,canon,male,1924,2016,littérature jeunesse
1846_Balzac-Honore-de_Les-Proscrits,1846,balzac honore de,les proscrits,canon,male,1799,1850,cycles et séries
1989_Ayme-Marcel_La-jument-verte,1989,ayme marcel,la jument verte,canon,male,1902,1967,roman historique
1893_Marie-Delorme_Les-Filles-du-clown,1893,marie delorme,les filles du clown,non_canon,female,1836,1906,littérature jeunesse
1960_San-Antonio_Du-sirop-pour-les-guepes,1960,san antonio,du sirop pour les guepes,non_canon,male,1921,2000,érotisme
2000_Grange-Jean-Christophe_Le-concile-de-pierre,2000,grange jean christophe,le concile de pierre,non_canon,male,1961,20--,fantastique
1858_Gautier-Theophile_Le-roman-de-la-momie,1858,gautier theophile,le roman de la momie,canon,male,1811,1872,
1866_Sand-George_Promenades-autour-d-un-village,1866,sand george,promenades autour d un village,canon,female,1804,1876,mémoires et autobiographie
1951_Simenon-Georges_Maigret-Lognon-et-les-gangsters,1951,simenon georges,maigret lognon et les gangsters,canon,male,1903,1989,policier
1968_San-Antonio_Viva-Bertaga,1968,san antonio,viva bertaga,non_canon,male,1921,2000,érotisme
1926_Bourget-Paul_Le-danseur-mondain,1926,bourget paul,le danseur mondain,canon,male,1852,1935,
1932_Leblanc-Maurice_Les-dents-du-tigre,1932,leblanc maurice,les dents du tigre,non_canon,male,1864,1941,policier
1872_Sand-George_Nanon,1872,sand george,nanon,canon,female,1804,1876,roman historique
1972_Veuzit-Max-du_Le-coeur-d'ivoire,1972,veuzit max du,le coeur d'ivoire,non_canon,female,1876,1952,
1888_Claretie-Jules_Bouddha,1888,claretie jules,bouddha,non_canon,male,1840,1913,nouvelles
1967_San-Antonio_Faut-etre-logique,1967,san antonio,faut etre logique,non_canon,male,1921,2000,érotisme
1881_Gaboriau-Emile_Les-amours-d-une-empoisonneuse,1881,gaboriau emile,les amours d une empoisonneuse,non_canon,male,1832,1873,roman historique
1819_Barthelemy-Hadot-Marie-Adelaide_Laurence-de-Sully-ou-L-ermitage-en-Suisse_(Tome-4),1819,barthelemy hadot marie adelaide,laurence de sully ou l ermitage en suisse,non_canon,female,1763,1821,roman historique
1936_Montherlant-Henry-de_Les-jeunes-filles,1936,montherlant henry de,les jeunes filles,canon,male,1895,1972,cycles et séries
1918_Leroux-Gaston_Les-etranges-noces-de-Rouletabille,1918,leroux gaston,les etranges noces de rouletabille,non_canon,male,1868,1927,policier
1846_Balzac-Honore-de_Le-Cure-de-village,1846,balzac honore de,le cure de village,canon,male,1799,1850,cycles et séries
1883_Sirven-Alfred_La-Bigame-roman-contemporain,1883,sirven alfred,la bigame roman contemporain,non_canon,male,18??,1???,
1894_Vanderem-Fernand_La-Cendre-Roman,1894,vanderem fernand,la cendre roman,non_canon,male,1864,1939,roman sentimental
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-V,1843,sue eugene,les mysteres de paris,canon,male,1804,1857,roman d'aventures
1949_Benoit-Pierre_La-dame-de-l-ouest,1949,benoit pierre,la dame de l ouest,non_canon,male,1886,1962,roman d'aventures
1832_Desprez-Ernest_Un-enfant_tome-2,1832,desprez ernest,un enfant,non_canon,male,1801,1859,
1909_Zevaco-Michel_Les-Amants-de-Venise,1909,zevaco michel,les amants de venise,non_canon,male,1860,1918,roman d'aventures
1862_Leneveux-Louise_Soirees-en-famille--lectures-pour-la-jeunesse,1862,leneveux louise,soirees en famille  lectures pour la jeunesse,non_canon,female,1800,18--,littérature jeunesse
1970_Simenon-Georges_La-folle-de-Maigret,1970,simenon georges,la folle de maigret,canon,male,1903,1989,policier
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,1887,soboleska mme,les jeunes filles de quinnebasset,non_canon,female,18??,1907,littérature jeunesse
1884_Rousselet-Louis_La-peau-du-tigre,1884,rousselet louis,la peau du tigre,non_canon,male,1845,1929,roman d'aventures
1939_Sarraute-Nathalie_Tropismes,1939,sarraute nathalie,tropismes,canon,female,1900,1999,fragments
1866_Stern-Daniel_Nelida-Herve-Julien,1866,stern daniel,nelida herve julien,non_canon,female,1805,1876,
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-7),1856,feval paul,madame gil blas souvenirs et aventures d une femme de notre temps,non_canon,male,1816,1887,cycles et séries
2007_de-Vigan-Delphine_No-et-moi,2007,de vigan delphine,no et moi,non_canon,female,1966,20--,
1877_Feval-Paul_Le-dernier-chevalier,1877,feval paul,le dernier chevalier,non_canon,male,1816,1887,roman d'aventures
1895_Lermina-Jules_L-enigme,1895,lermina jules,l enigme,non_canon,male,1839,1915,policier
1885_Guy-de-Maupassant_Contes-du-jour-et-de-la-nuit,1885,guy de maupassant,contes du jour et de la nuit,canon,male,1850,1893,nouvelles
1878_Chavette-Eugene_La-Recherche-d-un-pourquoi,1878,chavette eugene,la recherche d un pourquoi,non_canon,male,1827,1902,
1837_Sand-George_Les-maitres-mosaistes,1837,sand george,les maitres mosaistes,canon,female,1804,1876,roman historique
1989_Celine-Louis-Ferdinand_Guignol-s-band,1989,celine louis ferdinand,guignol s band,canon,male,1894,1961,
1875_Verne-Jules_L-Ile-Mysterieuse,1875,verne jules,l ile mysterieuse,canon,male,1828,1905,roman d'aventures
1997_Ernaux-Annie_La-honte,1997,ernaux annie,la honte,canon,female,1940,20--,
1859_Inconnu_Les-soirees-du-pere-Laurent,1859,inconnu,les soirees du pere laurent,non_canon,,1???,1???,nouvelles
1984_Michon-Pierre_Vies-Minuscules,1984,michon pierre,vies minuscules,canon,male,1945,20--,biographie
1975_Deon-Michel_Le-Jeune-homme-vert,1975,deon michel,le jeune homme vert,non_canon,male,1919,2016,
1989_Villard-Marc_La-dame-est-une-trainee,1989,villard marc,la dame est une trainee,non_canon,male,1947,20--,policier
1958_San-Antonio_Le-secret-de-polichinelle,1958,san antonio,le secret de polichinelle,non_canon,male,1921,2000,érotisme
1957_Pagnol-Marcel_La-Gloire-de-mon-pere,1957,pagnol marcel,la gloire de mon pere,non_canon,male,1895,1974,littérature jeunesse
1992_Bergounioux-Pierre_Le-matin-des-origines,1992,bergounioux pierre,le matin des origines,canon,male,1949,20--,mémoires et autobiographie
1903_Loti-Pierre_L-Inde-(sans-les-Anglais),1903,loti pierre,l inde (sans les anglais),canon,male,1850,1923,récit de voyage
1864_Dumas-Alexandre_La-San-Felice,1864,dumas alexandre,la san felice,canon,male,1802,1870,roman d'aventures
1890_Loti-Pierre_Au-Maroc,1890,loti pierre,au maroc,canon,male,1850,1923,récit de voyage
1886_Arene-Paul_Contes-de-Provence,1886,arene paul,contes de provence,non_canon,male,1886,1886,nouvelles
2011_Gaude-Laurent_Pour-seul-cortege,2011,gaude laurent,pour seul cortege,non_canon,male,1972,20--,roman historique
1961_San-Antonio_De-A-jusqu-a-Z,1961,san antonio,de a jusqu a z,non_canon,male,1921,2000,érotisme
1960_San-Antonio_Berceuse-pour-Berurier,1960,san antonio,berceuse pour berurier,non_canon,male,1921,2000,érotisme
1858_Feval-Paul_La-fabrique-de-mariages_Vol_I,1858,feval paul,la fabrique de mariages,non_canon,male,1816,1887,
1951_Delly_Sous-l'œil-des-brahmes,1951,delly,sous l'œil des brahmes,non_canon,female,1875,1947,roman sentimental
2008_Rolin-Olivier_La-Chambre-des-cartes,2008,rolin olivier,la chambre des cartes,canon,male,1947,20--,récit de voyage
1880_Gozlan-Leon_Aventures-merveilleuses-et-touchantes-du-prince-Chenevis-et-de-sa-jeune-soeur,1880,gozlan leon,aventures merveilleuses et touchantes du prince chenevis et de sa jeune soeur,non_canon,male,1803,1866,littérature jeunesse
1881_Malot-Hector_Seduction,1881,malot hector,seduction,non_canon,male,1830,1907,
1998_Gailly-Christian_La-Passion-de-Martin-Fissel-Brandt,1998,gailly christian,la passion de martin fissel brandt,non_canon,male,1943,2013,
1851_Dumas-Alexandre_Ange-Pitou,1851,dumas alexandre,ange pitou,canon,male,1802,1870,roman d'aventures
1844_Balzac-Honore-de_Histoire-de-la-grandeur-et-de-la-decadence-de-Cesar-Birotteau,1844,balzac honore de,histoire de la grandeur et de la decadence de cesar birotteau,canon,male,1799,1850,cycles et séries
1816_Barthelemy-Hadot-Marie-Adelaide_La-Vierge-de-l-Indostan-ou-les-Portugais-au-Malabar_(Tome-4),1816,barthelemy hadot marie adelaide,la vierge de l indostan ou les portugais au malabar,non_canon,female,1763,1821,roman historique
1935_Calet-Henri_La-belle-lurette,1935,calet henri,la belle lurette,non_canon,male,1904,1956,mémoires et autobiographie
1850_Feval-Paul_Les-Belles-de-nuit-ou-Les-Anges-de-la-famille_Tome-I,1850,feval paul,les belles de nuit ou les anges de la famille,non_canon,male,1816,1887,roman d'aventures
1853_Sand-George_La-fauvette-du-docteur,1853,sand george,la fauvette du docteur,canon,female,1804,1876,nouvelles
1936_Giono-Jean_Les-vraies-richesses,1936,giono jean,les vraies richesses,canon,male,1895,1970,non-fiction
1949_Simenon-Georges_La-premiere-enquete-de-Maigret,1949,simenon georges,la premiere enquete de maigret,canon,male,1903,1989,policier
1942_Vercors_Le-silence-de-la-mer,1942,vercors,le silence de la mer,non_canon,male,1902,1991,
2018_Mathieu-Nicolas_Leurs-enfants-apres-eux,2018,mathieu nicolas,leurs enfants apres eux,non_canon,male,1978,XXXX,
1863_Capendu-Ernest_Marcof-Le-Malouin,1863,capendu ernest,marcof le malouin,non_canon,male,1825,1868,roman d'aventures
2010_Houellebecq-Michel_La-Carte-et-le-territoire,2010,houellebecq michel,la carte et le territoire,canon,male,1956,20--,
1870_Zola-Emile_La-fortune-des-Rougon,1870,zola emile,la fortune des rougon,canon,male,1840,1902,cycles et séries
1817_Barthelemy-Hadot-Marie-Adelaide_Les-venitiens-ou-Le-capitaine-français_(Tome-1),1817,barthelemy hadot marie adelaide,les venitiens ou le capitaine français,non_canon,female,1763,1821,roman d'aventures
1862_Gaboriau-Emile_Mariages-d-aventure,1862,gaboriau emile,mariages d aventure,non_canon,male,1832,1873,
1987_Bergounioux-Pierre_La-maison-rose,1987,bergounioux pierre,la maison rose,canon,male,1949,20--,mémoires et autobiographie
1953_Simonin-Albert_Touchez-pas-au-grisbi,1953,simonin albert,touchez pas au grisbi,non_canon,male,1905,1980,policier
2016_Rolin-Olivier_Veracruz,2016,rolin olivier,veracruz,canon,male,1947,20--,
1969_Siniac-Pierre_La-Nuit-des-Auverpins,1969,siniac pierre,la nuit des auverpins,non_canon,male,1928,2002,policier
1837_Blanchard-Pierre_Le-Nouvelliste-de-la-jeunesse,1837,blanchard pierre,le nouvelliste de la jeunesse,non_canon,male,1772,1856,fragments
1948_Calet-Henri_Le-tout-sur-le-tout,1948,calet henri,le tout sur le tout,non_canon,male,1904,1956,mémoires et autobiographie
1835_Chaumier-Simeon_La-Taverniere-de-la-cite,1835,chaumier simeon,la taverniere de la cite,non_canon,male,unknown,unknown,roman historique
1846_Dumas-Alexandre_Joseph-Balsamo-Memoires-d-un-medecin,1846,dumas alexandre,joseph balsamo memoires d un medecin,canon,male,1802,1870,roman d'aventures
1922_Leroux-Gaston_Le-crime-de-Rouletabille,1922,leroux gaston,le crime de rouletabille,non_canon,male,1868,1927,policier
1959_San-Antonio_Tout-le-plaisir-est-pour-moi,1959,san antonio,tout le plaisir est pour moi,non_canon,male,1921,2000,érotisme
1995_Laurens-Camille_Philippe,1995,laurens camille,philippe,canon,female,1957,20--,mémoires et autobiographie
1981_Gary-Romain_Vie-et-mort-d-Emile-Ajar,1981,gary romain,vie et mort d emile ajar,canon,male,1914,1980,
1859_Strub-Florence_L-Ermite-de-Vallombreuse-suivi-de-Madeleine,1859,strub florence,l ermite de vallombreuse suivi de madeleine,non_canon,female,18??,18??,
1880_Ponson-du-Terrail-Pierre-Alexis-de_Les-Aventures-du-capitaine-La-Palisse,1880,ponson du terrail pierre alexis de,les aventures du capitaine la palisse,non_canon,male,1829,1871,roman d'aventures
1913_Lermina-Jules_L-effrayante-aventure,1913,lermina jules,l effrayante aventure,non_canon,male,1839,1915,policier
1862_Dumas-Alexandre_La-boule-de-neige,1862,dumas alexandre,la boule de neige,canon,male,1802,1870,
1879_Cherbuliez-Victor_Amours-fragiles,1879,cherbuliez victor,amours fragiles,non_canon,male,1829,1899,nouvelles
2010_Riboulet-Mathieu_Avec-Bastien,2010,riboulet mathieu,avec bastien,non_canon,male,1960,20--,
1982_Daeninckx-Didier_Mort-Au-Premier-Tour,1982,daeninckx didier,mort au premier tour,canon,male,1949,20--,policier
1870_Gaboriau-Emile_La-vie-infernale_1-Pascale-et-Marguerite-2-Lia-d-Argeles,1870,gaboriau emile,la vie infernale,non_canon,male,1832,1873,policier
1846_Balzac-Honore-de_Seraphita,1846,balzac honore de,seraphita,canon,male,1799,1850,fantastique
1850_Dumas-Alexandre_Dieu-dispose_I,1850,dumas alexandre,dieu dispose,canon,male,1802,1870,roman d'aventures
1986_Quignard-Pascal_Le-salon-du-Wurtemberg,1986,quignard pascal,le salon du wurtemberg,canon,male,1948,XXXX,
1972_Giono-Jean_Les-recits-de-la-demi-brigade,1972,giono jean,les recits de la demi brigade,canon,male,1895,1970,policier
1902_Allais-Alphonse_Le-Captain-Cap,1902,allais alphonse,le captain cap,non_canon,male,1854,1906,roman d'aventures
1882_Ulbach-Louis_La-confession-d-un-abbe,1882,ulbach louis,la confession d un abbe,non_canon,male,1822,1889,
1911_Leroux-Gaston_Le-fauteuil-hante,1911,leroux gaston,le fauteuil hante,non_canon,male,1868,1927,policier
1843_Tillier-Claude_Mon-oncle-Benjamin,1843,tillier claude,mon oncle benjamin,non_canon,male,1801,1844,roman historique
1879_Greville-Henry_Suzanne-Normis,1879,greville henry,suzanne normis,non_canon,female,1842,1902,
1997_Modiano-Patrick_Dora-Bruder,1997,modiano patrick,dora bruder,canon,male,1945,20--,mémoires et autobiographie
1913_Zevaco-Michel_Buridan-le-heros-de-la-tour-Nesle,1913,zevaco michel,buridan le heros de la tour nesle,non_canon,male,1860,1918,roman d'aventures
